[07/11/2022 11:21:50] [INFO] Test started.
[07/11/2022 11:21:51] [INFO] dt: 6.854000000000582E-4
[07/11/2022 11:21:51] [INFO] dt: 0.0010120000000000129
[07/11/2022 11:21:51] [INFO] dt: 8.345999999999076E-4
[07/11/2022 11:21:51] [INFO] dt: 6.31200000000165E-4
[07/11/2022 11:21:51] [INFO] dt: 5.23499999999899E-4
[07/11/2022 11:21:51] [INFO] dt: 7.55499999999909E-4
[07/11/2022 11:21:51] [INFO] dt: 6.221000000001808E-4
[07/11/2022 11:21:51] [INFO] dt: 6.503999999998289E-4
[07/11/2022 11:21:51] [INFO] dt: 6.367000000000456E-4
[07/11/2022 11:21:51] [INFO] dt: 5.644000000000204E-4
[07/11/2022 11:21:51] [INFO] dt: 5.811000000000011E-4
[07/11/2022 11:21:51] [INFO] dt: 5.365999999999982E-4
[07/11/2022 11:21:51] [INFO] dt: 5.838000000000232E-4
[07/11/2022 11:21:51] [INFO] dt: 5.779999999999674E-4
[07/11/2022 11:21:51] [INFO] dt: 4.900000000001015E-4
[07/11/2022 11:21:51] [INFO] dt: 5.353999999999637E-4
[07/11/2022 11:21:51] [INFO] dt: 6.421999999999262E-4
[07/11/2022 11:21:51] [INFO] dt: 6.497000000000863E-4
[07/11/2022 11:21:51] [INFO] dt: 5.283000000000371E-4
[07/11/2022 11:21:51] [INFO] dt: 5.838999999998595E-4
[07/11/2022 11:21:51] [INFO] dt: 0.0011297999999999586
[07/11/2022 11:21:51] [INFO] dt: 0.0014233000000001272
[07/11/2022 11:21:51] [INFO] dt: 9.140999999999178E-4
[07/11/2022 11:21:51] [INFO] dt: 8.569000000000493E-4
[07/11/2022 11:21:51] [INFO] dt: 6.000999999999923E-4
[07/11/2022 11:21:51] [INFO] dt: 6.679000000000546E-4
[07/11/2022 11:21:51] [INFO] dt: 5.691999999999364E-4
[07/11/2022 11:21:51] [INFO] dt: 6.517999999999802E-4
[07/11/2022 11:21:51] [INFO] dt: 6.273000000001083E-4
[07/11/2022 11:21:51] [INFO] dt: 6.284999999999208E-4
[07/11/2022 11:21:51] [INFO] dt: 5.691999999999364E-4
[07/11/2022 11:21:51] [INFO] dt: 5.285999999999902E-4
[07/11/2022 11:21:51] [INFO] dt: 6.107000000001861E-4
[07/11/2022 11:21:51] [INFO] dt: 5.436999999999248E-4
[07/11/2022 11:21:51] [INFO] dt: 5.433999999999717E-4
[07/11/2022 11:21:51] [INFO] dt: 5.557000000000478E-4
[07/11/2022 11:21:51] [INFO] dt: 5.589999999999762E-4
[07/11/2022 11:21:51] [INFO] dt: 5.526000000000142E-4
[07/11/2022 11:21:51] [INFO] dt: 5.27200000000061E-4
[07/11/2022 11:21:51] [INFO] dt: 5.385999999998337E-4
[07/11/2022 11:21:51] [INFO] dt: 5.972000000000754E-4
[07/11/2022 11:21:51] [INFO] dt: 5.465000000000053E-4
[07/11/2022 11:21:51] [INFO] dt: 0.0010041000000000633
[07/11/2022 11:21:51] [INFO] dt: 6.271999999998279E-4
[07/11/2022 11:21:51] [INFO] dt: 5.718000000001222E-4
[07/11/2022 11:21:51] [INFO] dt: 5.207999999998769E-4
[07/11/2022 11:21:51] [INFO] dt: 4.7410000000014385E-4
[07/11/2022 11:21:51] [INFO] dt: 4.655000000000076E-4
[07/11/2022 11:21:51] [INFO] dt: 5.877999999999162E-4
[07/11/2022 11:21:51] [INFO] dt: 5.486999999999576E-4
[07/11/2022 11:21:51] [INFO] dt: 6.200000000000649E-4
[07/11/2022 11:21:51] [INFO] dt: 5.478999999999346E-4
[07/11/2022 11:21:51] [INFO] dt: 4.934000000000882E-4
[07/11/2022 11:21:51] [INFO] dt: 4.938999999999361E-4
[07/11/2022 11:21:51] [INFO] dt: 4.986000000000157E-4
[07/11/2022 11:21:51] [INFO] dt: 5.029000000000838E-4
